state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha),fruits_and_vegetables_area_(1000_ha),potatoes_area_(1000_ha),onion_area_(1000_ha),monsoon_avg,normal_monsoon_avg,rainfall_deviation
maharashtra,ratnagiri,1983,157.0,277.7,1768.79,0.0,0.0,0.0,0.5,0.3,600.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.6,134.45,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.1,1088.45,696.25,392.20000000000005
maharashtra,ratnagiri,1984,162.8,316.0,1941.03,0.0,0.0,0.0,2.2,2.3,1045.45,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.9,154.47,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.1,698.675,696.25,2.4249999999999545
maharashtra,ratnagiri,1985,162.9,293.0,1798.65,0.0,0.0,0.0,2.7,2.5,925.93,0.4,0.2,500.0,0.0,0.0,0.0,19.2,3.7,192.71,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,895.275,696.25,199.02499999999998
maharashtra,ratnagiri,1986,157.0,228.0,1452.23,0.0,0.0,0.0,2.6,4.5,1730.77,0.2,0.0,0.0,0.0,0.0,0.0,19.1,7.3,382.2,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.1,587.675,696.25,-108.57500000000005
maharashtra,ratnagiri,1987,159.0,306.0,1924.53,0.0,0.0,0.0,3.5,5.6,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,7.1,292.18,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,737.55,696.25,41.299999999999955
maharashtra,ratnagiri,1988,156.4,309.6,1979.54,0.0,0.0,0.0,4.2,8.9,2119.05,0.2,0.1,500.0,0.0,0.0,0.0,14.0,7.7,550.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.1,929.6,696.25,233.35000000000002
maharashtra,ratnagiri,1989,151.7,360.9,2379.04,0.0,0.0,0.0,4.9,9.9,2020.41,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.4,569.23,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.1,794.25,696.25,98.0
maharashtra,ratnagiri,1990,161.2,339.5,2106.08,0.0,0.0,0.0,4.5,11.2,2488.89,0.0,0.0,0.0,0.0,0.0,0.0,15.5,13.8,890.32,0.1,1.09,10900.0,0.0,0.0,0.0,46.1,0.0,0.1,902.7,696.25,206.45000000000005
maharashtra,ratnagiri,1991,160.0,342.3,2139.38,0.0,0.0,0.0,4.6,9.1,1978.26,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.0,1140.35,0.1,1.09,10900.0,0.0,0.0,0.0,49.0,0.0,0.0,879.0999999999999,696.25,182.8499999999999
maharashtra,ratnagiri,1992,160.7,333.2,2073.43,0.0,0.0,0.0,5.3,11.2,2113.21,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.7,1144.14,0.0,0.0,0.0,0.0,0.0,0.0,54.7,0.3,0.1,793.75,696.25,97.5
maharashtra,ratnagiri,1993,161.2,355.0,2202.23,0.0,0.0,0.0,5.9,12.5,2118.64,0.0,0.0,0.0,0.0,0.0,0.0,12.1,14.3,1181.82,0.0,0.0,0.0,0.0,0.0,0.0,70.7,0.0,0.1,1035.0,696.25,338.75
maharashtra,ratnagiri,1994,162.8,371.1,2279.48,0.0,0.0,0.0,6.3,12.9,2047.62,0.0,0.0,0.0,0.0,0.0,0.0,12.2,14.5,1188.52,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.0,0.1,865.0750000000002,696.25,168.82500000000016
maharashtra,ratnagiri,1995,164.6,389.8,2368.17,0.0,0.0,0.0,6.3,12.5,1984.13,0.0,0.0,0.0,0.0,0.0,0.0,12.2,13.9,1139.34,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.1,784.9,696.25,88.64999999999998
maharashtra,ratnagiri,1996,160.5,404.4,2519.63,0.0,0.0,0.0,6.3,13.3,2111.11,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.2,1690.48,0.0,0.0,0.0,0.0,0.0,0.0,87.4,0.0,1.0,759.1,696.25,62.85000000000002
maharashtra,ratnagiri,1997,154.1,377.1,2447.11,0.0,0.0,0.0,4.0,6.6,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,9.9,559.32,0.1,1.75,17500.0,0.0,0.0,0.0,88.4,0.0,0.1,723.1999999999999,696.25,26.949999999999932
maharashtra,ratnagiri,1998,158.9,438.5,2759.6,0.0,0.0,0.0,5.4,6.8,1259.26,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.4,973.68,0.0,0.0,0.0,0.0,0.0,0.0,66.3,0.0,0.0,827.1250000000001,696.25,130.8750000000001
maharashtra,ratnagiri,1999,159.8,374.1,2341.05,0.0,0.0,0.0,5.6,9.5,1696.43,0.0,0.0,0.0,0.0,0.0,0.0,7.8,8.6,1102.56,0.2,0.0,0.0,0.0,0.0,0.0,68.7,0.0,0.1,764.2,696.25,67.95000000000005
maharashtra,ratnagiri,2000,158.6,364.6,2298.87,0.0,0.0,0.0,5.4,9.5,1759.26,0.0,0.0,0.0,0.0,0.0,0.0,7.7,9.9,1285.71,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.3,0.0,837.7,696.25,141.45000000000005
maharashtra,ratnagiri,2001,157.3,407.6,2591.23,0.0,0.0,0.0,5.4,9.7,1796.3,0.0,0.0,0.0,0.0,0.0,0.0,7.8,10.7,1371.79,0.0,0.0,0.0,0.0,0.0,0.0,105.1,0.3,0.0,653.225,696.25,-43.02499999999998
maharashtra,ratnagiri,2002,157.7,321.4,2038.05,0.0,0.0,0.0,5.2,10.7,2057.69,0.0,0.0,0.0,0.0,0.0,0.0,7.7,11.5,1493.51,0.0,0.0,0.0,0.0,0.0,0.0,118.1,0.2,0.0,687.4,696.25,-8.850000000000023
maharashtra,ratnagiri,2003,158.4,484.5,3058.71,0.0,0.0,0.0,5.3,9.5,1792.45,0.0,0.0,0.0,0.0,0.0,0.0,7.9,10.6,1341.77,0.0,0.0,0.0,0.0,0.0,0.0,133.9,0.3,0.0,755.5500000000001,696.25,59.30000000000007
maharashtra,ratnagiri,2004,158.1,406.5,2571.16,0.0,0.0,0.0,5.3,9.6,1811.32,0.0,0.0,0.0,0.0,0.0,0.0,8.1,10.7,1320.99,0.0,0.0,0.0,0.0,0.0,0.0,137.6,0.3,0.0,757.9750000000001,696.25,61.725000000000136
maharashtra,ratnagiri,2005,155.9,419.4,2690.19,0.0,0.0,0.0,5.4,9.4,1740.74,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.5,1280.49,0.0,0.0,0.0,0.0,0.0,0.0,141.3,0.3,0.0,885.1999999999999,696.25,188.94999999999993
maharashtra,ratnagiri,2006,156.8,440.4,2808.67,0.0,0.0,0.0,5.7,9.0,1578.95,0.0,0.0,0.0,0.0,0.0,0.0,8.2,9.7,1182.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.825,696.25,108.57500000000005
maharashtra,ratnagiri,2007,155.9,410.49,2633.03,0.0,0.0,0.0,5.9,10.53,1784.75,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.43,1344.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,696.25,310.75
maharashtra,ratnagiri,2008,156.0,417.1,2673.72,0.0,0.0,0.0,5.9,8.3,1406.78,0.0,0.0,0.0,0.0,0.0,0.0,8.6,9.28,1079.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.825,696.25,23.575000000000045
maharashtra,ratnagiri,2009,155.9,407.55,2614.18,0.0,0.0,0.0,5.8,8.54,1472.41,0.0,0.0,0.0,0.0,0.0,0.0,8.25,9.11,1104.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.575,696.25,-50.674999999999955
maharashtra,ratnagiri,2012,150.7,428.18,2841.27,0.0,0.0,0.0,4.21,6.68,1586.7,0.03,0.0,0.0,0.0,0.0,0.0,6.77,7.5,1107.83,0.0,0.0,0.0,0.0,0.0,0.0,114.31,0.0,0.06,863.4749999999999,696.25,167.2249999999999
maharashtra,ratnagiri,2013,148.9,451.6,3032.91,0.0,0.0,0.0,4.1,7.6,1853.66,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.34,1391.67,1.1,9.67,8790.91,0.0,0.0,0.0,0.0,0.0,0.0,1021.125,696.25,324.875
maharashtra,ratnagiri,2014,142.5,448.3,3145.96,0.0,0.0,0.0,3.3,5.0,1515.15,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.1,1416.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.625,696.25,35.375
maharashtra,ratnagiri,2015,138.2,370.2,2678.73,0.0,0.0,0.0,2.91,4.41,1515.46,0.01,0.0,0.0,0.0,0.0,0.0,4.5,5.1,1133.33,1.4,10.83,7735.71,0.0,0.0,0.0,0.0,0.0,0.0,541.7,696.25,-154.54999999999995
maharashtra,nasik,1972,36.4,5.3,145.6,52.9,15.0,283.55,49.5,8.9,179.8,0.0,0.0,0.0,0.0,0.0,0.0,72.4,9.1,125.69,14.7,127.5,8673.47,7.7,1.8,233.77,24.2,0.8,15.3,134.825,117.0,17.82499999999999
maharashtra,nasik,1973,33.8,36.6,1082.84,87.4,61.9,708.24,48.8,48.5,993.85,0.0,0.0,0.0,0.0,0.0,0.0,75.2,49.2,654.26,14.3,128.5,8986.01,2.6,0.5,192.31,26.9,0.8,16.4,233.0,117.0,116.0
maharashtra,nasik,1974,33.8,36.3,1073.96,94.3,66.9,709.44,56.1,42.9,764.71,0.0,0.0,0.0,0.0,0.0,0.0,83.7,43.6,520.91,17.1,174.7,10216.37,6.1,1.5,245.9,31.8,1.1,20.3,139.95,117.0,22.94999999999999
maharashtra,nasik,1975,35.8,59.5,1662.01,108.4,93.7,864.39,54.7,56.0,1023.77,0.0,0.0,0.0,0.0,0.0,0.0,78.7,56.9,723.0,16.1,154.2,9577.64,2.3,0.8,347.83,29.4,0.9,18.1,160.075,117.0,43.07499999999999
maharashtra,nasik,1976,36.2,58.7,1621.55,119.5,97.1,812.55,67.2,65.6,976.19,0.0,0.0,0.0,0.0,0.0,0.0,92.3,66.3,718.31,17.6,182.6,10375.0,3.5,0.4,114.29,26.8,0.2,15.0,277.8,117.0,160.8
maharashtra,nasik,1977,37.7,63.9,1694.96,113.2,81.4,719.08,67.0,45.7,682.09,0.0,0.0,0.0,0.0,0.0,0.0,88.0,46.5,528.41,26.9,281.3,10457.25,3.8,0.5,131.58,31.9,0.7,20.4,198.95000000000002,117.0,81.95000000000002
maharashtra,nasik,1978,41.0,53.5,1304.88,108.1,78.0,721.55,65.7,41.6,633.18,0.0,0.0,0.0,0.0,0.0,0.0,87.5,42.2,482.29,24.0,233.8,9741.67,3.1,0.8,258.06,36.2,0.9,19.3,171.17499999999998,117.0,54.17499999999998
maharashtra,nasik,1979,39.8,54.3,1364.32,119.5,100.0,836.82,59.3,71.9,1212.48,0.0,0.0,0.0,0.0,0.0,0.0,69.8,72.4,1037.25,17.1,179.6,10502.92,3.3,1.0,303.03,37.0,1.7,20.0,209.025,117.0,92.025
maharashtra,nasik,1980,40.6,45.2,1113.3,105.3,93.1,884.14,58.3,63.6,1090.91,0.0,0.0,0.0,0.0,0.0,0.0,74.4,42.9,576.61,19.7,213.8,10852.79,3.4,0.7,205.88,37.9,1.7,21.4,224.90000000000003,117.0,107.90000000000003
maharashtra,nasik,1981,39.7,57.8,1455.92,106.5,86.5,812.21,55.4,51.7,933.21,0.2,0.1,500.0,0.0,0.0,0.0,69.6,37.2,534.48,19.3,212.4,11005.18,3.5,0.8,228.57,35.5,1.2,19.5,251.39999999999998,117.0,134.39999999999998
maharashtra,nasik,1982,38.8,41.2,1061.86,92.1,63.3,687.3,58.6,47.1,803.75,0.1,0.0,0.0,0.0,0.0,0.0,70.1,21.7,309.56,19.7,208.0,10558.38,3.4,0.9,264.71,32.8,0.8,18.9,152.7,117.0,35.69999999999999
maharashtra,nasik,1983,40.0,54.7,1367.5,95.4,74.0,775.68,66.5,71.3,1072.18,0.2,0.1,500.0,0.0,0.0,0.0,62.0,32.3,520.97,23.3,215.5,9248.93,3.5,0.5,142.86,35.8,1.3,19.4,214.325,117.0,97.32499999999999
maharashtra,nasik,1984,40.5,45.4,1120.99,92.8,72.0,775.86,51.2,36.4,710.94,0.5,0.2,400.0,0.0,0.0,0.0,60.2,38.9,646.18,23.2,252.0,10862.07,3.8,0.5,131.58,33.4,1.7,18.3,180.9,117.0,63.900000000000006
maharashtra,nasik,1985,39.6,29.9,755.05,85.0,55.7,655.29,34.6,13.6,393.06,0.0,0.0,0.0,0.0,0.0,0.0,58.7,21.4,364.57,20.4,185.3,9083.33,3.9,0.8,205.13,34.8,1.7,19.7,146.025,117.0,29.025000000000006
maharashtra,nasik,1986,39.0,21.0,538.46,67.7,44.6,658.79,34.0,17.2,505.88,0.9,0.4,444.44,0.0,0.0,0.0,55.9,19.0,339.89,20.1,173.6,8636.82,4.0,0.3,75.0,34.7,1.8,18.6,162.275,117.0,45.275000000000006
maharashtra,nasik,1987,36.0,31.0,861.11,76.0,64.0,842.11,34.0,25.0,735.29,0.9,0.4,444.44,0.0,0.0,0.0,64.8,37.8,583.33,26.3,228.0,8669.2,2.0,0.2,100.0,28.7,1.1,16.6,176.7,117.0,59.69999999999999
maharashtra,nasik,1988,37.3,46.9,1257.37,89.0,107.4,1206.74,46.6,40.6,871.24,3.7,1.1,297.3,0.0,0.0,0.0,71.9,49.5,688.46,24.8,246.5,9939.52,2.6,0.2,76.92,42.0,1.0,19.9,252.45,117.0,135.45
maharashtra,nasik,1989,38.8,39.1,1007.73,82.5,89.1,1080.0,46.8,44.5,950.85,0.0,0.0,0.0,0.0,0.0,0.0,75.3,50.4,669.32,28.4,289.7,10200.7,0.5,0.1,200.0,50.2,0.6,23.9,107.14999999999999,117.0,-9.850000000000009
maharashtra,nasik,1990,39.5,41.8,1058.23,88.8,90.9,1023.65,50.0,41.2,824.0,1.0,0.5,500.0,1.6,1.5,937.5,76.4,53.4,698.95,29.8,333.01,11174.83,1.7,0.53,311.76,56.3,0.7,23.6,234.375,117.0,117.375
maharashtra,nasik,1991,41.5,31.9,768.67,68.9,57.7,837.45,52.5,27.4,521.9,3.0,1.1,366.67,0.4,0.3,750.0,81.3,35.0,430.5,33.8,376.62,11142.6,0.7,0.12,171.43,62.1,1.7,27.0,210.175,117.0,93.17500000000001
maharashtra,nasik,1992,41.8,49.1,1174.64,60.6,75.8,1250.83,44.0,48.4,1100.0,4.1,2.1,512.2,0.5,0.5,1000.0,70.2,56.5,804.84,28.8,250.86,8710.42,0.5,0.14,280.0,60.9,1.8,23.1,195.0,117.0,78.0
maharashtra,nasik,1993,46.1,57.9,1255.97,64.8,94.3,1455.25,45.6,38.1,835.53,3.0,1.8,600.0,1.7,2.3,1352.94,72.0,48.8,677.78,20.6,169.66,8235.92,0.3,0.09,300.0,63.1,1.6,21.3,235.67499999999998,117.0,118.67499999999998
maharashtra,nasik,1994,44.7,55.3,1237.14,72.8,120.1,1649.73,48.9,37.5,766.87,2.5,1.2,480.0,3.1,3.5,1129.03,75.7,47.9,632.76,30.9,285.59,9242.39,0.9,0.27,300.0,69.0,1.6,23.3,308.84999999999997,117.0,191.84999999999997
maharashtra,nasik,1995,38.7,37.0,956.07,61.9,82.7,1336.03,40.0,29.0,725.0,1.2,0.7,583.33,2.0,2.2,1100.0,66.1,37.6,568.84,30.5,264.52,8672.79,2.3,0.32,139.13,74.0,0.5,23.1,177.25,117.0,60.25
maharashtra,nasik,1996,42.0,60.5,1440.48,73.8,106.9,1448.51,50.0,53.8,1076.0,1.6,1.0,625.0,1.9,2.6,1368.42,77.5,63.5,819.35,24.5,213.71,8722.86,2.8,0.65,232.14,78.2,0.5,26.0,229.60000000000002,117.0,112.60000000000002
maharashtra,nasik,1997,44.2,59.1,1337.1,69.9,90.3,1291.85,46.3,38.5,831.53,1.0,0.9,900.0,2.6,2.7,1038.46,73.5,52.9,719.73,12.4,117.12,9445.16,6.0,0.92,153.33,82.8,0.5,26.6,187.0,117.0,70.0
maharashtra,nasik,1998,45.6,57.2,1254.39,83.9,112.2,1337.31,45.7,46.5,1017.51,2.0,0.8,400.0,5.9,8.6,1457.63,77.6,62.9,810.57,23.7,213.83,9022.36,4.2,0.75,178.57,81.5,1.3,34.4,241.7,117.0,124.69999999999999
maharashtra,nasik,1999,47.8,57.2,1196.65,85.7,122.6,1430.57,42.6,34.2,802.82,1.6,0.7,437.5,8.3,13.3,1602.41,75.4,56.37,747.61,23.9,200.57,8392.05,5.8,1.65,284.48,90.7,1.4,34.0,204.45,117.0,87.44999999999999
maharashtra,nasik,2000,45.6,39.8,872.81,39.4,44.5,1129.44,37.7,22.3,591.51,1.4,0.8,571.43,7.5,8.8,1173.33,69.8,36.6,524.36,25.1,228.45,9101.59,5.7,0.97,170.18,58.0,1.3,38.9,178.625,117.0,61.625
maharashtra,nasik,2001,46.6,56.3,1208.15,36.8,48.9,1328.8,36.1,24.1,667.59,1.4,0.5,357.14,5.5,10.0,1818.18,65.6,42.44,646.95,23.6,184.69,7825.85,6.2,0.66,106.45,35.8,1.0,17.1,194.425,117.0,77.42500000000001
maharashtra,nasik,2002,49.1,43.9,894.09,35.0,49.5,1414.29,36.4,34.8,956.04,1.1,0.4,363.64,7.5,7.9,1053.33,81.8,52.65,643.64,23.3,165.3,7094.42,5.4,1.14,211.11,50.7,0.9,32.2,226.925,117.0,109.92500000000001
maharashtra,nasik,2003,50.6,66.3,1310.28,35.5,41.3,1163.38,37.5,28.3,754.67,0.9,0.3,333.33,8.9,20.0,2247.19,81.7,58.36,714.32,20.4,115.94,5683.33,7.2,0.8,111.11,86.8,1.0,60.6,250.72499999999997,117.0,133.72499999999997
maharashtra,nasik,2004,50.8,70.2,1381.89,55.6,81.3,1462.23,37.4,32.1,858.29,0.7,0.4,571.43,20.3,37.4,1842.36,77.8,77.28,993.32,12.1,67.29,5561.16,14.1,3.4,241.13,104.4,1.1,77.19,302.025,117.0,185.02499999999998
maharashtra,nasik,2005,50.3,58.7,1167.0,70.6,116.6,1651.56,34.2,30.0,877.19,0.5,0.3,600.0,23.3,46.6,2000.0,78.4,82.15,1047.83,14.3,72.95,5101.4,17.4,5.88,337.93,75.9,1.0,37.92,359.725,117.0,242.72500000000002
maharashtra,nasik,2006,49.0,49.6,1012.24,84.1,137.7,1637.34,37.8,27.6,730.16,0.5,0.3,600.0,31.5,47.3,1501.59,88.5,79.86,902.37,28.5,195.99,6876.84,34.3,8.33,242.86,0.0,0.0,111.25,376.125,117.0,259.125
maharashtra,nasik,2007,50.6,68.4,1351.78,79.0,149.0,1886.08,37.4,35.43,947.33,0.6,0.4,666.67,36.2,55.2,1524.86,93.0,96.47,1037.31,50.2,430.63,8578.29,39.3,12.94,329.26,0.0,0.0,81.13,296.95,117.0,179.95
maharashtra,nasik,2008,51.2,65.8,1285.16,71.9,115.9,1611.96,29.9,27.8,929.77,0.3,0.2,666.67,39.7,51.1,1287.15,87.7,84.47,963.17,38.3,267.44,6982.77,28.0,6.17,220.36,0.0,0.0,0.0,282.15,117.0,165.14999999999998
maharashtra,nasik,2009,48.1,18.84,391.68,73.0,117.92,1615.34,24.8,18.72,754.84,0.3,0.13,433.33,55.1,65.41,1187.11,95.2,87.64,920.59,31.1,226.81,7292.93,46.4,11.77,253.66,0.0,0.0,0.0,163.4,117.0,46.400000000000006
maharashtra,nasik,2012,67.9,80.79,1189.84,32.4,53.17,1641.05,30.24,26.38,872.35,0.11,0.03,272.73,56.0,87.31,1559.11,110.82,121.53,1096.64,24.6,186.39,7576.83,45.7,13.05,285.56,81.41,0.51,6.4,213.15000000000003,117.0,96.15000000000003
maharashtra,nasik,2013,72.6,93.3,1285.12,65.9,111.9,1698.03,33.5,34.74,1037.01,0.1,0.1,1000.0,52.4,82.7,1578.24,87.1,128.0,1469.58,21.0,178.65,8507.14,46.0,18.14,394.35,0.0,0.0,0.0,279.625,117.0,162.625
maharashtra,nasik,2014,71.2,86.7,1217.7,72.4,111.2,1535.91,20.0,20.3,1015.0,0.1,0.0,0.0,59.8,85.0,1421.4,83.4,105.9,1269.78,16.8,138.42,8239.29,46.0,8.05,175.0,0.0,0.0,0.0,221.07500000000002,117.0,104.07500000000002
maharashtra,nasik,2015,69.6,101.1,1452.59,60.0,81.1,1351.67,19.7,18.2,923.86,0.11,0.01,90.91,59.8,69.6,1163.88,83.2,88.53,1064.06,19.0,153.12,8058.95,43.3,4.84,111.78,0.0,0.0,0.0,182.25,117.0,65.25
maharashtra,dhule,1966,30.0,10.0,333.33,40.0,18.0,450.0,122.0,43.0,352.46,0.0,0.0,0.0,0.0,0.0,0.0,291.6,44.9,153.98,1.6,11.3,7062.5,73.0,5.0,68.49,3.8,0.0,1.01,112.525,159.75,-47.224999999999994
maharashtra,dhule,1970,19.2,10.2,531.25,50.4,49.5,982.14,110.0,80.8,734.55,0.0,0.0,0.0,0.0,0.0,0.0,119.0,82.4,692.44,3.1,27.1,8741.94,64.3,4.1,63.76,5.1,0.0,1.7,187.75,159.75,28.0
maharashtra,dhule,1971,21.9,9.2,420.09,45.7,37.0,809.63,116.3,52.9,454.86,0.0,0.0,0.0,0.0,0.0,0.0,127.9,54.4,425.33,3.2,22.1,6906.25,71.1,9.0,126.58,4.9,0.0,1.9,106.1,159.75,-53.650000000000006
maharashtra,dhule,1972,21.8,5.3,243.12,33.0,14.4,436.36,102.8,23.0,223.74,0.0,0.0,0.0,0.0,0.0,0.0,111.5,24.2,217.04,5.7,45.3,7947.37,72.8,7.2,98.9,4.0,0.0,1.6,80.775,159.75,-78.975
maharashtra,dhule,1973,21.4,11.1,518.69,45.0,42.5,944.44,83.4,69.0,827.34,0.0,0.0,0.0,0.0,0.0,0.0,95.3,72.7,762.85,10.3,82.6,8019.42,62.9,7.8,124.01,5.1,0.0,2.3,174.725,159.75,14.974999999999994
maharashtra,dhule,1974,20.1,9.1,452.74,44.7,40.8,912.75,101.7,65.9,647.98,0.0,0.0,0.0,0.0,0.0,0.0,116.9,69.8,597.09,10.4,90.8,8730.77,66.3,11.4,171.95,5.7,0.0,3.0,110.275,159.75,-49.474999999999994
maharashtra,dhule,1975,20.9,14.2,679.43,47.4,60.9,1284.81,113.6,97.9,861.8,0.0,0.0,0.0,0.0,0.0,0.0,127.8,102.6,802.82,7.0,58.1,8300.0,56.7,7.4,130.51,5.2,0.0,2.5,118.89999999999999,159.75,-40.85000000000001
maharashtra,dhule,1976,22.0,16.3,740.91,53.0,52.9,998.11,116.5,104.2,894.42,0.0,0.0,0.0,0.0,0.0,0.0,133.3,106.9,801.95,10.6,81.7,7707.55,52.8,5.2,98.48,5.7,0.1,3.0,210.9,159.75,51.150000000000006
maharashtra,dhule,1977,25.5,26.1,1023.53,54.6,49.3,902.93,111.1,67.0,603.06,0.0,0.0,0.0,0.0,0.0,0.0,126.2,70.7,560.22,8.9,103.9,11674.16,51.1,6.1,119.37,6.1,0.1,3.1,117.575,159.75,-42.175
maharashtra,dhule,1978,27.3,23.8,871.79,46.2,41.6,900.43,97.6,38.2,391.39,0.0,0.0,0.0,0.0,0.0,0.0,111.6,40.1,359.32,11.3,84.2,7451.33,57.6,7.2,125.0,7.1,0.0,3.7,102.725,159.75,-57.025000000000006
maharashtra,dhule,1979,25.4,16.8,661.42,52.7,53.0,1005.69,88.0,66.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3,68.3,648.62,8.0,64.7,8087.5,62.0,8.8,141.94,7.0,0.0,3.7,129.325,159.75,-30.42500000000001
maharashtra,dhule,1980,24.8,18.2,733.87,44.2,44.2,1000.0,86.6,58.4,674.36,0.1,0.1,1000.0,0.0,0.0,0.0,103.3,55.8,540.17,9.3,77.0,8279.57,63.9,6.6,103.29,7.7,0.0,4.3,147.04999999999998,159.75,-12.700000000000017
maharashtra,dhule,1981,25.9,21.9,845.56,45.1,51.5,1141.91,82.3,47.5,577.16,0.1,0.0,0.0,0.0,0.0,0.0,101.8,63.4,622.79,8.3,81.9,9867.47,65.0,7.6,116.92,8.9,0.0,5.3,156.8,159.75,-2.9499999999999886
maharashtra,dhule,1982,24.2,14.9,615.7,40.8,30.2,740.2,87.1,43.2,495.98,0.6,0.3,500.0,0.0,0.0,0.0,99.2,36.3,365.93,10.2,92.6,9078.43,63.5,8.3,130.71,7.0,0.0,4.4,116.75000000000001,159.75,-42.999999999999986
maharashtra,dhule,1983,24.4,19.5,799.18,50.8,64.8,1275.59,98.8,65.5,662.96,0.4,0.3,750.0,0.0,0.0,0.0,98.2,65.4,665.99,9.8,77.9,7948.98,64.4,4.2,65.22,6.8,0.0,4.3,161.47500000000002,159.75,1.7250000000000227
maharashtra,dhule,1984,26.3,23.9,908.75,44.1,55.5,1258.5,106.3,91.0,856.07,0.8,0.3,375.0,0.0,0.0,0.0,97.8,73.7,753.58,10.8,102.4,9481.48,61.9,9.4,151.86,9.7,0.0,4.7,98.5,159.75,-61.25
maharashtra,dhule,1985,26.4,9.5,359.85,32.5,23.6,726.15,95.0,22.5,236.84,0.9,0.5,555.56,0.0,0.0,0.0,105.3,21.4,203.23,9.2,76.0,8260.87,62.6,6.3,100.64,10.0,0.0,5.0,90.25,159.75,-69.5
maharashtra,dhule,1986,27.0,9.0,333.33,28.0,22.0,785.71,90.0,35.0,388.89,2.7,1.2,444.44,0.0,0.0,0.0,104.9,36.4,347.0,8.9,74.3,8348.31,60.0,2.0,33.33,9.8,0.0,4.4,75.975,159.75,-83.775
maharashtra,dhule,1987,25.0,13.0,520.0,27.0,24.0,888.89,90.0,62.0,688.89,1.3,0.4,307.69,0.0,0.0,0.0,105.5,65.8,623.7,12.3,84.5,6869.92,61.0,5.0,81.97,5.7,0.0,3.3,120.05,159.75,-39.7
maharashtra,dhule,1988,24.0,24.6,1025.0,36.1,42.5,1177.29,105.8,102.3,966.92,1.8,0.8,444.44,0.1,0.1,1000.0,124.0,107.5,866.94,12.1,80.7,6669.42,64.3,8.2,127.53,9.3,0.0,5.0,155.5,159.75,-4.25
maharashtra,dhule,1989,26.6,25.5,958.65,33.4,32.2,964.07,109.2,82.8,758.24,0.0,0.0,0.0,0.0,0.0,0.0,120.7,87.0,720.8,13.6,85.8,6308.82,64.5,10.0,155.04,9.1,0.0,4.1,142.625,159.75,-17.125
maharashtra,dhule,1990,27.2,25.2,926.47,32.9,33.4,1015.2,100.1,94.3,942.06,2.4,1.5,625.0,0.3,0.3,1000.0,116.8,101.7,870.72,14.2,103.25,7271.13,66.2,9.16,138.37,10.6,0.0,4.7,180.7,159.75,20.94999999999999
maharashtra,dhule,1991,26.2,14.8,564.89,19.2,19.9,1036.46,96.6,47.1,487.58,2.2,1.1,500.0,0.4,0.3,750.0,114.3,53.4,467.19,13.4,94.43,7047.02,73.4,6.38,86.92,10.5,0.0,4.8,142.57500000000002,159.75,-17.174999999999983
