state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha),dist_code,state_code,january_rainfall_millimeters,february_rainfall_millimeters,march_rainfall_millimeters,april_rainfall_millimeters,may_rainfall_millimeters,june_rainfall_millimeters,july_rainfall_millimeters,august_rainfall_millimeters,september_rainfall_millimeters,october_rainfall_millimeters,november_rainfall_millimeters,december_rainfall_millimeters,annual_rainfall_millimeters,monsoon_rainfall
west bengal,darjeeling,1970,41.9,46.25,1103.82,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,250.0,0.1,0.4,4000.0,0.0,0.0,0.0,813,13,22.2,36.2,33.8,130.8,346.5,783.9,1067.1,649.6,497.5,59.0,1.9,0.0,3628.4,3057.1
west bengal,darjeeling,1971,42.1,64.76,1538.24,0.4,0.4,1000.0,0.0,0.0,0.0,0.05,0.04,800.0,0.0,0.0,0.0,0.5,0.2,400.0,0.1,0.5,5000.0,0.0,0.0,0.0,813,13,5.6,7.2,46.8,310.1,414.2,996.3,794.6,650.2,379.1,231.5,28.5,3.6,3867.7,3051.7000000000003
west bengal,darjeeling,1972,41.1,36.04,876.89,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5000.0,0.0,0.0,0.0,813,13,37.1,114.7,61.8,196.7,361.7,493.8,815.8,730.2,518.8,57.1,26.5,0.0,3414.2,2615.7
west bengal,darjeeling,1973,42.3,45.39,1073.05,0.8,1.1,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.25,294.12,0.1,0.4,4000.0,0.0,0.0,0.0,813,13,18.7,22.5,35.5,93.9,326.6,753.4,588.0,588.1,516.9,376.1,15.6,0.2,3335.4,2822.5
west bengal,darjeeling,1974,46.0,51.8,1126.09,1.0,1.1,1100.0,0.0,0.0,0.0,0.02,0.01,500.0,0.0,0.0,0.0,0.7,0.3,428.57,0.1,0.4,4000.0,0.0,0.0,0.0,813,13,32.8,3.7,40.5,139.2,306.5,412.5,1210.0,606.5,368.7,119.1,8.0,9.0,3256.6,2716.7999999999997
west bengal,darjeeling,1975,45.3,48.41,1068.65,2.6,5.1,1961.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,222.22,0.0,0.0,0.0,0.0,0.0,0.0,813,13,20.4,19.6,5.6,76.9,267.9,773.6,1099.9,323.6,777.2,134.5,0.0,6.1,3505.4,3108.8
west bengal,darjeeling,1976,44.9,42.42,944.77,3.5,6.89,1968.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,250.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,13.2,66.8,0.1,88.5,324.3,631.1,607.0,829.4,363.5,159.3,30.5,0.6,3114.3,2590.3
west bengal,darjeeling,1977,44.7,46.81,1047.2,3.3,6.53,1978.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,333.33,0.0,0.0,0.0,0.0,0.0,0.0,813,13,1.4,12.5,51.0,214.0,322.9,475.1,713.7,734.5,546.7,276.9,58.3,44.7,3451.7,2746.9
west bengal,darjeeling,1978,36.8,30.79,836.68,4.2,6.22,1480.95,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.28,606.64,1.05,0.25,238.1,0.0,0.0,0.0,0.0,0.0,0.0,813,13,12.9,17.9,65.4,130.1,318.9,572.3,663.6,368.8,433.8,49.7,56.6,10.7,2700.8,2088.2
west bengal,darjeeling,1979,42.1,34.79,826.37,4.2,5.71,1359.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,666.67,0.0,0.0,0.0,0.0,0.0,0.0,813,13,2.0,36.7,1.2,82.6,97.4,304.1,786.0,545.9,349.0,175.0,26.6,69.3,2475.9,2160.0
west bengal,darjeeling,1980,43.1,47.53,1102.78,1.5,2.77,1846.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,400.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,1.3,19.9,58.7,122.3,256.2,430.9,840.7,567.6,390.6,140.1,0.5,4.0,2832.8,2369.8999999999996
west bengal,darjeeling,1981,43.8,43.76,999.09,2.58,3.53,1368.22,0.0,0.0,0.0,0.01,0.01,1000.0,0.03,0.03,1000.0,1.4,0.7,500.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,37.9,3.9,54.1,148.7,219.8,396.0,947.0,574.4,411.5,14.5,12.2,0.4,2820.7,2343.4
west bengal,darjeeling,1982,40.87,37.13,908.49,3.22,7.08,2198.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,428.57,0.0,0.0,0.0,0.0,0.0,0.0,813,13,0.1,29.3,53.6,147.8,191.8,527.7,595.3,365.3,365.9,100.9,13.6,8.0,2399.2,1955.1
west bengal,darjeeling,1983,44.32,59.81,1349.5,3.34,6.18,1850.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,42.4,9.2,21.7,118.9,196.6,535.6,706.7,272.3,364.7,45.7,0.0,19.2,2333.1,1925.0000000000002
west bengal,darjeeling,1984,43.95,54.42,1238.23,1.32,2.37,1795.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,22.2,17.0,26.8,73.3,186.4,656.8,914.6,491.1,598.5,127.1,0.3,11.3,3125.5,2788.1
west bengal,darjeeling,1985,41.18,48.91,1187.71,1.25,2.0,1600.0,0.0,0.0,0.0,0.04,0.02,500.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,1.9,20.9,52.2,109.8,252.9,450.5,822.3,558.7,452.9,280.6,21.8,26.0,3050.5,2565.0
west bengal,darjeeling,1986,49.27,60.54,1228.74,0.83,0.59,710.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,3.1,6.8,32.8,91.3,182.0,449.6,686.4,363.6,455.1,213.3,19.8,8.8,2512.5,2168.0
west bengal,darjeeling,1987,47.94,46.14,962.45,0.77,1.13,1467.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.34,539.68,0.0,0.0,0.0,0.0,0.0,0.0,813,13,4.0,31.8,51.3,103.1,85.4,395.3,676.0,779.3,595.2,190.5,1.6,0.6,2914.1,2636.3
west bengal,darjeeling,1988,52.78,55.31,1047.93,1.47,2.7,1836.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.06,605.71,0.0,0.0,0.0,0.0,0.0,0.0,813,13,1.6,15.6,40.5,72.0,141.5,238.2,851.4,772.1,303.0,13.4,0.0,9.0,2458.3,2178.1
west bengal,darjeeling,1989,62.03,74.29,1197.65,2.03,2.26,1113.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.98,569.77,0.0,0.0,0.0,0.0,0.0,0.0,813,13,22.9,26.0,28.9,26.2,476.1,824.0,609.5,367.1,942.1,173.1,30.1,11.6,3537.7,2915.7999999999997
west bengal,darjeeling,1990,55.34,64.64,1168.05,3.7,3.78,1021.62,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.26,650.0,1.85,1.35,729.73,0.0,0.0,0.0,0.0,0.0,0.0,813,13,8.0,48.0,101.0,175.0,430.0,734.0,1007.0,781.0,439.0,87.0,0.0,0.0,3810.0,3048.0
west bengal,darjeeling,1991,47.78,72.3,1513.19,3.56,8.2,2303.37,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.24,631.58,1.51,0.84,556.29,0.0,0.0,0.0,0.0,0.0,0.0,813,13,42.0,10.0,37.0,57.0,280.0,1169.0,642.0,619.0,893.0,75.0,0.0,19.0,3843.0,3398.0
west bengal,darjeeling,1992,45.16,62.6,1386.18,3.42,7.09,2073.1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.3,588.24,0.97,0.53,546.39,0.02,0.12,6000.0,0.0,0.0,0.0,813,13,8.0,11.0,1.0,78.0,175.0,305.0,945.0,565.0,413.0,210.0,3.0,15.0,2729.0,2438.0
west bengal,darjeeling,1993,43.89,69.8,1590.34,2.69,5.35,1988.85,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.33,647.06,1.72,0.98,569.77,0.0,0.0,0.0,0.0,0.0,0.0,813,13,18.0,14.0,22.0,176.0,203.0,489.0,573.0,664.0,439.0,422.0,20.0,5.0,3045.0,2587.0
west bengal,darjeeling,1994,45.01,66.09,1468.34,2.62,4.05,1545.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.53,407.69,0.0,0.0,0.0,0.0,0.0,0.0,813,13,55.0,72.0,31.0,99.0,181.0,606.0,472.0,414.0,442.0,57.0,13.0,8.0,2450.0,1991.0
west bengal,darjeeling,1995,39.61,50.45,1273.67,2.71,2.94,1084.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,350.0,0.0,0.0,0.0,0.0,0.0,0.0,813,13,15.0,16.0,32.0,19.0,136.0,712.0,981.0,584.0,423.0,129.0,222.0,19.0,3288.0,2829.0
west bengal,darjeeling,1996,36.67,38.75,1056.72,2.6,3.82,1469.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.25,462.96,0.0,0.0,0.0,0.0,0.0,0.0,813,13,51.0,7.0,32.0,76.0,176.0,438.0,827.0,643.0,343.0,96.0,2.0,0.0,2691.0,2347.0
west bengal,darjeeling,1997,35.55,39.54,1112.24,4.36,6.42,1472.48,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.35,660.38,1.06,0.43,405.66,0.0,0.0,0.0,0.0,0.0,0.0,813,13,27.0,19.0,31.0,116.0,164.0,452.0,756.0,749.0,546.0,28.0,7.0,71.0,2966.0,2531.0
west bengal,darjeeling,1998,36.44,39.33,1079.31,3.75,3.03,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.35,660.38,0.27,0.12,444.44,0.0,0.0,0.0,0.0,0.0,0.0,813,13,1.0,6.0,138.0,237.0,166.0,506.0,997.0,928.0,352.0,131.0,12.0,0.0,3474.0,2914.0
west bengal,darjeeling,1999,35.66,51.45,1442.79,2.91,4.56,1567.01,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.35,660.38,0.29,0.15,517.24,0.0,0.0,0.0,0.0,0.0,0.0,813,13,3.0,0.0,1.0,42.0,274.0,695.0,683.0,1013.0,364.0,224.0,17.0,7.0,3323.0,2979.0
west bengal,darjeeling,2000,34.14,52.89,1549.21,3.26,6.25,1917.18,0.02,0.03,1500.0,0.0,0.0,0.0,0.49,0.29,591.84,0.47,0.23,489.36,0.0,0.0,0.0,0.0,0.0,0.0,813,13,2.0,25.0,0.0,143.0,365.0,783.0,622.0,670.0,463.0,26.0,24.0,0.0,3123.0,2564.0
west bengal,darjeeling,2001,36.01,59.23,1644.82,3.06,4.73,1545.75,0.03,0.04,1333.33,0.0,0.0,0.0,0.49,0.29,591.84,0.43,0.25,581.4,0.0,0.0,0.0,0.0,0.0,0.0,813,13,2.0,13.0,5.0,72.0,281.0,503.0,517.0,611.0,375.0,325.0,23.0,0.0,2727.0,2331.0
west bengal,darjeeling,2002,36.65,60.6,1653.48,2.78,4.66,1676.26,0.02,0.03,1500.0,0.0,0.0,0.0,0.49,0.29,591.84,0.41,0.23,560.98,0.0,0.0,0.0,0.0,0.0,0.0,813,13,32.0,0.0,42.0,99.0,159.0,513.0,1195.0,310.0,221.0,65.0,0.0,0.0,2636.0,2304.0
west bengal,darjeeling,2003,35.34,64.83,1834.47,2.95,4.96,1681.36,0.02,0.03,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.28,518.52,0.0,0.0,0.0,0.0,0.0,0.0,813,13,17.0,75.0,27.0,188.0,232.0,625.0,840.0,648.0,456.0,262.0,12.0,0.0,3382.0,2831.0
west bengal,darjeeling,2006,31.43,58.65,1866.05,2.2,3.2,1454.55,0.05,0.06,1200.0,0.0,0.0,0.0,0.49,0.29,591.84,0.54,0.28,518.52,0.0,0.0,0.0,0.0,0.0,0.0,813,13,0.0,4.0,7.0,56.0,177.0,589.0,643.0,553.0,876.0,97.0,5.0,8.0,3015.0,2758.0
west bengal,darjeeling,2007,32.2,59.5,1847.83,2.2,3.8,1727.27,0.04,0.05,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,333.33,0.0,0.23,0.0,0.0,0.0,0.0,813,13,0.0,105.8,40.4,99.4,219.9,391.7,1064.8,567.1,723.8,68.5,1.3,2.6,3285.3,2815.8999999999996
west bengal,darjeeling,2008,32.5,68.7,2113.85,2.0,2.8,1400.0,0.04,0.06,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,8000.0,0.16,0.07,437.5,813,13,19.5,2.9,48.9,66.9,191.8,915.0,738.5,875.4,292.2,137.8,27.2,0.0,3316.1,2958.9
west bengal,darjeeling,2009,32.3,75.4,2334.37,2.0,3.4,1700.0,0.63,0.92,1460.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,813,13,0.0,0.0,12.9,147.0,398.4,350.4,765.2,759.8,265.8,307.3,0.5,1.8,3009.1,2448.5
west bengal,darjeeling,2010,32.26,77.8,2411.66,2.0,3.47,1735.0,0.01,0.02,2000.0,0.0,0.0,0.0,0.48,0.29,604.17,0.53,0.35,660.38,0.0,0.03,0.0,0.0,0.0,0.0,813,13,0.0,3.4,6.8,73.3,304.3,635.5,981.4,913.7,468.7,136.3,15.2,0.0,3538.6,3135.6000000000004
west bengal,darjeeling,2011,32.29,75.84,2348.71,1.99,4.15,2085.43,0.0,0.0,0.0,0.01,0.01,1000.0,0.53,0.44,830.19,0.6,0.27,450.0,0.01,0.09,9000.0,0.0,0.0,0.0,813,13,3.7,8.2,20.2,98.7,233.0,620.2,1070.3,644.6,589.0,30.0,16.4,4.2,3338.5,2954.1
west bengal,darjeeling,2012,32.42,67.56,2083.9,1.97,2.31,1172.59,0.0,0.0,0.0,0.01,0.01,1000.0,0.49,0.41,836.73,0.6,0.4,666.67,0.01,0.08,8000.0,0.0,0.0,0.0,813,13,7.2,2.8,2.2,141.7,152.4,627.5,902.1,478.8,587.8,67.0,0.0,0.0,2969.5,2663.2
west bengal,darjeeling,2013,32.16,72.3,2248.13,2.0,2.85,1425.0,0.0,0.0,0.0,0.01,0.01,1000.0,0.52,0.38,730.77,0.7,0.4,571.43,0.0,0.02,0.0,0.0,0.0,0.0,813,13,7.3,24.5,28.5,83.6,441.6,540.7,727.1,537.0,348.2,224.6,6.0,1.4,2970.5,2377.6
west bengal,darjeeling,2014,32.56,68.54,2105.04,2.06,2.97,1441.75,0.01,0.01,1000.0,0.01,0.01,1000.0,0.53,0.38,716.98,0.7,0.3,428.57,0.0,0.02,0.0,0.0,0.0,0.0,813,13,0.1,10.3,20.5,26.9,310.0,744.1,490.1,825.4,453.4,56.8,4.9,0.9,2943.4,2569.8
west bengal,darjeeling,2015,32.59,76.95,2361.15,2.35,3.56,1514.89,0.01,0.02,2000.0,0.01,0.01,1000.0,0.53,0.4,750.0,0.0,0.0,0.0,0.01,0.07,9362.5,0.0,0.0,0.0,813,13,5.0,11.8,44.3,146.5,296.1,537.8,581.3,691.7,556.2,50.4,5.2,3.8,2930.1,2417.4
west bengal,malda,1966,190.26,131.75,692.47,2.6,1.77,680.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,8.0,437.16,2.58,11.75,4554.26,0.0,0.0,0.0,814,13,40.8,0.0,0.0,1.1,73.6,77.7,177.7,317.3,191.9,41.3,34.6,0.0,956.0,805.9
west bengal,malda,1967,208.82,156.6,749.93,1.62,1.26,777.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.1,351.49,2.4,10.54,4391.67,0.0,0.0,0.0,814,13,7.1,0.3,52.1,26.8,59.8,114.6,172.2,281.6,282.1,83.2,0.2,0.2,1080.2,933.7
west bengal,malda,1968,201.9,192.05,951.21,4.7,4.46,948.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,8.55,429.65,3.28,14.33,4368.9,0.0,0.0,0.0,814,13,14.9,0.5,1.0,0.2,41.2,509.5,255.9,278.1,127.2,133.8,0.0,1.8,1364.1,1304.5
west bengal,malda,1969,212.0,173.16,816.79,5.94,4.93,829.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.2,562.81,3.16,14.82,4689.87,0.0,0.0,0.0,814,13,3.5,2.2,6.4,40.7,113.9,217.5,225.7,248.9,312.2,60.0,75.7,0.0,1306.7,1064.3
west bengal,malda,1970,211.0,203.45,964.22,12.27,11.9,969.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.0,256.41,2.23,10.3,4618.83,0.0,0.0,0.0,814,13,18.0,4.7,5.5,74.9,65.8,188.8,435.6,211.0,247.9,112.1,14.6,0.0,1378.9,1195.4
west bengal,malda,1971,196.9,163.69,831.34,17.07,18.26,1069.71,0.0,0.0,0.0,0.03,0.03,1000.0,0.0,0.0,0.0,20.6,7.9,383.5,1.06,4.94,4660.38,0.0,0.0,0.0,814,13,32.6,12.4,2.5,158.4,55.5,296.4,185.0,309.9,340.5,255.8,21.0,0.0,1670.0,1387.6
west bengal,malda,1972,183.8,160.16,871.38,20.0,16.4,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,8.4,426.4,1.18,4.4,3728.81,0.0,0.0,0.0,814,13,1.8,23.5,1.0,2.7,32.0,35.8,105.3,159.8,133.8,142.6,0.0,0.0,638.3,577.3
west bengal,malda,1973,237.1,206.34,870.27,13.76,20.09,1460.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,8.9,399.1,2.43,7.0,2880.66,0.0,0.0,0.0,814,13,16.6,10.2,6.0,18.5,180.1,293.6,215.0,145.7,535.0,119.3,68.2,5.0,1613.2,1308.6
west bengal,malda,1974,243.1,240.28,988.4,23.86,28.87,1209.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,7.6,397.91,2.48,9.57,3858.87,0.0,0.0,0.0,814,13,1.0,0.5,28.7,17.2,128.6,111.6,541.8,267.2,186.1,77.3,0.0,8.8,1368.8,1183.9999999999998
west bengal,malda,1975,233.2,228.05,977.92,29.45,40.64,1379.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,7.65,385.39,4.07,16.08,3950.86,0.0,0.0,0.0,814,13,3.5,11.2,5.2,22.6,70.2,137.4,500.1,112.2,195.6,74.7,0.0,0.0,1132.7,1020.0000000000001
west bengal,malda,1977,254.6,301.15,1182.84,17.0,32.3,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,7.65,413.51,2.63,8.49,3228.14,0.0,0.0,0.0,814,13,0.0,0.0,0.4,94.0,132.0,342.3,324.3,247.4,101.0,260.4,12.6,19.5,1533.9,1275.4
west bengal,malda,1978,234.0,268.0,1145.3,18.24,26.81,1469.85,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.27,863.95,19.4,6.45,332.47,4.21,14.99,3560.57,0.0,0.0,0.0,814,13,1.0,2.6,5.1,42.1,164.1,317.4,195.5,77.8,85.4,0.0,0.0,0.0,891.0,676.0999999999999
west bengal,malda,1979,207.0,260.68,1259.32,24.21,37.53,1550.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,6.6,400.0,1.14,5.65,4956.14,0.0,0.0,0.0,814,13,20.5,16.0,3.0,11.6,2.0,54.5,267.5,84.7,110.5,18.7,9.8,17.0,615.8,535.9000000000001
west bengal,malda,1980,202.9,287.53,1417.1,24.57,33.17,1350.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,7.2,393.44,0.97,5.49,5659.79,0.0,0.0,0.0,814,13,4.4,10.4,39.4,10.0,260.9,437.9,707.5,758.8,0.0,0.0,0.0,0.0,2229.3,1904.2
west bengal,malda,1981,231.54,307.45,1327.85,15.17,24.08,1587.34,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,1500.0,14.0,5.7,407.14,3.26,14.67,4500.0,0.0,0.0,0.0,814,13,32.0,8.5,6.4,165.6,309.5,162.9,473.9,320.9,401.5,0.0,1.5,48.6,1931.3,1359.1999999999998
west bengal,malda,1982,216.05,260.88,1207.5,18.94,48.27,2548.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,8.35,500.0,4.41,16.64,3773.24,0.0,0.0,0.0,814,13,0.0,9.6,36.3,6.3,79.7,194.3,171.0,380.5,113.1,52.3,26.6,0.7,1070.4,911.1999999999999
west bengal,malda,1983,221.64,317.23,1431.28,27.45,75.16,2738.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,2.29,7.37,3218.34,0.0,0.0,0.0,814,13,0.0,0.0,0.0,36.3,95.4,126.5,367.2,146.1,284.9,165.6,0.0,32.6,1254.6,1090.3
west bengal,malda,1984,213.91,330.15,1543.41,30.93,74.47,2407.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58,0.0,0.0,1.46,7.1,4863.01,0.0,0.0,0.0,814,13,43.7,15.7,3.5,6.5,125.7,260.2,312.1,237.2,224.1,152.6,0.0,2.0,1383.3,1186.1999999999998
west bengal,malda,1985,201.13,330.31,1642.27,26.26,63.4,2414.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,1.57,5.2,3312.1,0.0,0.0,0.0,814,13,4.9,1.2,0.0,11.0,237.1,138.4,400.8,282.5,320.0,141.2,0.0,6.0,1543.1,1282.9
west bengal,malda,1986,250.07,415.8,1662.73,38.03,61.08,1606.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.49,0.0,0.0,0.73,3.6,4931.51,0.0,0.0,0.0,814,13,0.8,14.8,0.0,64.8,54.4,115.9,189.4,51.3,200.5,182.8,1.9,8.3,884.9,739.9000000000001
west bengal,malda,1987,251.37,343.86,1367.94,39.7,64.21,1617.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04,22.24,653.35,0.73,3.6,4931.51,0.0,0.0,0.0,814,13,0.3,6.0,19.2,66.7,109.1,165.2,599.8,801.1,423.4,65.4,5.2,2.6,2264.0,2054.9
west bengal,malda,1988,257.4,404.22,1570.4,40.57,87.98,2168.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.24,19.29,617.48,1.1,7.53,6845.45,0.0,0.0,0.0,814,13,0.8,18.1,42.4,27.9,121.4,316.4,289.5,311.0,167.1,65.0,49.3,2.4,1411.3,1149.0
west bengal,malda,1989,246.09,441.16,1792.68,41.15,75.34,1830.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,22.91,755.11,1.68,9.54,5678.57,0.0,0.0,0.0,814,13,1.6,6.2,1.0,0.0,215.5,128.4,356.2,213.7,308.2,22.2,0.0,12.8,1265.8,1028.7
west bengal,malda,1990,263.82,492.32,1866.12,37.52,88.53,2359.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71,21.64,753.74,2.28,15.73,6899.12,0.0,0.0,0.0,814,13,0.0,31.0,30.0,35.0,196.0,167.0,488.0,192.0,237.0,148.0,0.0,0.0,1524.0,1232.0
west bengal,malda,1991,248.89,455.83,1831.45,33.52,90.68,2705.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,24.4,692.2,2.46,13.99,5686.99,0.0,0.0,0.0,814,13,12.0,7.0,5.0,18.0,224.0,349.0,421.0,251.0,554.0,40.0,0.0,59.0,1940.0,1615.0
west bengal,malda,1992,236.77,435.0,1837.23,42.42,92.13,2171.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62,8.91,347.78,3.65,21.15,5794.52,0.0,0.0,0.0,814,13,1.0,5.0,1.0,4.0,116.0,123.0,529.0,234.0,182.0,90.0,5.0,4.0,1294.0,1158.0
west bengal,malda,1993,242.34,551.94,2277.54,49.22,107.18,2177.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,10.99,542.18,1.99,10.16,5105.53,0.0,0.0,0.0,814,13,39.0,1.0,18.0,117.0,143.0,173.0,191.0,301.0,320.0,62.0,54.0,0.0,1419.0,1047.0
west bengal,malda,1994,240.97,514.67,2135.83,49.04,112.38,2291.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,12.42,615.77,1.19,6.99,5873.95,0.0,0.0,0.0,814,13,29.0,29.0,0.0,14.0,98.0,437.0,256.0,199.0,153.0,110.0,0.0,0.0,1325.0,1155.0
west bengal,malda,1995,270.17,561.43,2078.06,44.62,96.22,2156.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,9.4,551.64,2.26,17.25,7632.74,0.0,0.0,0.0,814,13,3.0,10.0,4.0,3.0,53.0,307.0,363.0,594.0,720.0,6.0,86.0,10.0,2159.0,1990.0
west bengal,malda,1996,230.98,553.12,2394.67,48.51,118.62,2445.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,19.3,861.61,6.18,45.26,7323.62,0.0,0.0,0.0,814,13,8.0,19.0,7.0,32.0,34.0,212.0,265.0,338.0,433.0,74.0,0.0,0.0,1422.0,1322.0
west bengal,malda,1997,231.77,559.54,2414.2,47.95,123.88,2583.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,17.7,803.45,6.23,46.59,7478.33,0.0,0.0,0.0,814,13,16.0,10.0,8.0,88.0,81.0,213.0,407.0,549.0,285.0,27.0,2.0,33.0,1719.0,1481.0
west bengal,malda,1998,227.47,488.46,2147.36,46.33,109.96,2373.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,14.36,631.21,7.03,54.08,7692.75,0.0,0.0,0.0,814,13,6.0,7.0,84.0,72.0,118.0,293.0,540.0,323.0,409.0,277.0,17.0,0.0,2146.0,1842.0
west bengal,malda,1999,230.66,519.34,2251.54,47.85,116.61,2436.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23,20.01,900.13,6.12,47.41,7746.73,0.0,0.0,0.0,814,13,0.0,0.0,0.0,13.0,130.0,332.0,432.0,442.0,631.0,157.0,4.0,0.0,2141.0,1994.0
