state_name,dist_name,year,monsoon_rainfall,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha)
gujarat,junagadh,1986,661.0,2.0,2.0,1000.0
gujarat,junagadh,1987,189.20000000000002,0.4,1.0,2500.0
gujarat,junagadh,1988,1453.1,0.8,1.8,2250.0
gujarat,junagadh,1989,799.5,0.3,0.6,2000.0
gujarat,junagadh,1990,770.0,0.7,1.4,2000.0
gujarat,junagadh,1991,582.0,0.5,0.8,1600.0
gujarat,junagadh,1992,574.0,0.8,1.5,1875.0
gujarat,junagadh,1993,574.0,0.5,0.8,1600.0
gujarat,junagadh,1994,1380.0,0.0,1.0,0.0
gujarat,junagadh,1995,828.6999999999999,1.6,3.3,2062.5
gujarat,junagadh,1996,881.7,0.3,0.5,1666.67
gujarat,junagadh,1997,748.3,0.3,0.7,2333.33
gujarat,junagadh,1998,1019.7,0.4,0.8,2000.0
gujarat,junagadh,1999,431.79999999999995,0.1,0.1,1000.0
gujarat,junagadh,2000,466.59999999999997,0.1,0.1,1000.0
gujarat,junagadh,2001,783.1,0.0,0.0,0.0
gujarat,junagadh,2002,432.40000000000003,0.0,0.0,0.0
gujarat,junagadh,2003,969.7,0.0,0.0,0.0
gujarat,junagadh,2004,1004.0,0.0,0.0,0.0
gujarat,junagadh,2005,961.0,0.0,0.0,0.0
gujarat,junagadh,2006,1009.0,0.0,0.0,0.0
gujarat,junagadh,2007,1592.0,0.0,0.0,0.0
gujarat,junagadh,2012,429.40000000000003,0.0,0.0,0.0
gujarat,junagadh,2013,1191.8000000000002,0.0,0.0,0.0
gujarat,junagadh,2014,912.6,0.0,0.0,0.0
gujarat,junagadh,2015,605.2,0.0,0.0,0.0
gujarat,kheda,1966,598.5,77.0,68.0,883.12
gujarat,kheda,1967,816.0000000000001,78.0,97.0,1243.59
gujarat,kheda,1968,434.5,81.7,103.0,1260.71
gujarat,kheda,1969,804.2,81.7,99.8,1221.54
gujarat,kheda,1970,1265.6999999999998,88.0,138.6,1575.0
gujarat,kheda,1971,559.0999999999999,92.9,116.0,1248.65
gujarat,kheda,1972,372.6,79.8,53.2,666.67
gujarat,kheda,1973,964.2,69.5,67.5,971.22
gujarat,kheda,1974,273.5,60.2,43.0,714.29
gujarat,kheda,1975,931.1,80.2,113.4,1413.97
gujarat,kheda,1976,1436.3,83.6,131.9,1577.75
gujarat,kheda,1977,1219.3000000000002,96.5,161.8,1676.68
gujarat,kheda,1978,836.0000000000001,81.4,139.7,1716.22
gujarat,kheda,1979,654.0000000000001,85.6,116.0,1355.14
gujarat,kheda,1980,748.5999999999999,86.5,155.8,1801.16
gujarat,kheda,1981,1129.1000000000001,102.4,169.0,1650.39
gujarat,kheda,1982,699.3,96.7,150.4,1555.33
gujarat,kheda,1983,1012.3,114.5,169.6,1481.22
gujarat,kheda,1984,800.9000000000001,131.9,260.8,1977.26
gujarat,kheda,1985,436.20000000000005,103.0,102.3,993.2
gujarat,kheda,1986,390.40000000000003,109.0,149.0,1366.97
gujarat,kheda,1987,299.40000000000003,35.0,36.0,1028.57
gujarat,kheda,1988,928.2,105.6,170.7,1616.48
gujarat,kheda,1989,867.3999999999999,123.6,221.2,1789.64
gujarat,kheda,1990,922.8,141.7,279.2,1970.36
gujarat,kheda,1991,628.0,153.3,230.1,1500.98
gujarat,kheda,1992,591.6999999999999,159.1,263.4,1655.56
gujarat,kheda,1993,644.0,164.1,287.2,1750.15
gujarat,kheda,1994,1260.0,168.0,250.0,1488.1
gujarat,kheda,1995,555.8000000000001,173.7,331.6,1909.04
gujarat,kheda,1996,950.5,136.2,226.5,1663.0
gujarat,kheda,1997,1149.1,180.8,327.8,1813.05
gujarat,kheda,1998,865.4,174.4,353.6,2027.52
gujarat,kheda,1999,582.9999999999999,172.1,334.1,1941.31
gujarat,kheda,2000,471.49999999999994,131.5,77.6,590.11
gujarat,kheda,2001,672.2000000000002,139.2,226.2,1625.0
gujarat,kheda,2002,518.8000000000001,98.5,130.7,1326.9
gujarat,kheda,2003,1101.0,170.7,341.6,2001.17
gujarat,kheda,2004,841.0,183.1,408.5,2231.02
gujarat,kheda,2005,1273.0,182.9,429.6,2348.82
gujarat,kheda,2006,1388.0,178.8,333.2,1863.53
gujarat,kheda,2007,1114.0,195.7,468.1,2391.93
gujarat,kheda,2008,757.9,193.8,398.1,2054.18
gujarat,kheda,2009,448.1,168.6,411.7,2441.87
gujarat,kheda,2012,644.4,179.4,443.9,2474.36
gujarat,kheda,2013,1020.4,228.11,565.12,2477.4
gujarat,kheda,2014,777.8,220.87,584.24,2645.17
gujarat,kheda,2015,503.5,219.25,574.85,2621.91
gujarat,kutch,1966,241.6,0.0,0.0,0.0
gujarat,kutch,1967,699.9999999999999,0.0,0.0,0.0
gujarat,kutch,1968,136.29999999999998,0.0,0.0,0.0
gujarat,kutch,1969,102.8,0.0,0.0,0.0
gujarat,kutch,1970,725.4000000000001,0.0,0.0,0.0
gujarat,kutch,1971,341.99999999999994,0.0,0.0,0.0
gujarat,kutch,1972,119.19999999999999,0.0,0.0,0.0
gujarat,kutch,1973,211.0,0.0,0.0,0.0
gujarat,kutch,1974,89.0,0.0,0.0,0.0
gujarat,kutch,1975,712.5,0.0,0.0,0.0
gujarat,kutch,1976,526.3000000000001,0.0,0.0,0.0
gujarat,kutch,1977,475.59999999999997,0.0,0.0,0.0
gujarat,kutch,1978,402.6000000000001,0.0,0.0,0.0
gujarat,kutch,1979,869.5,0.0,0.0,0.0
gujarat,kutch,1980,453.0,0.0,0.0,0.0
gujarat,kutch,1981,488.0999999999999,0.0,0.0,0.0
gujarat,kutch,1982,163.7,0.0,0.0,0.0
gujarat,kutch,1983,376.5,0.0,0.0,0.0
gujarat,kutch,1984,297.29999999999995,0.0,0.0,0.0
gujarat,kutch,1985,218.4,0.0,0.0,0.0
gujarat,kutch,1986,195.0,0.0,0.0,0.0
gujarat,kutch,1987,1.6,0.0,0.0,0.0
gujarat,kutch,1988,588.0,0.0,0.0,0.0
gujarat,kutch,1989,400.7,0.0,0.0,0.0
gujarat,kutch,1990,281.0,0.0,0.0,0.0
gujarat,kutch,1991,80.0,0.0,0.0,0.0
gujarat,kutch,1992,508.0,0.0,0.0,0.0
gujarat,kutch,1993,73.0,0.0,0.0,0.0
gujarat,kutch,1994,800.0,0.0,0.0,0.0
gujarat,kutch,1995,226.4,0.0,0.0,0.0
gujarat,kutch,1996,148.6,0.0,0.0,0.0
gujarat,kutch,1997,479.9,0.0,0.0,0.0
gujarat,kutch,1998,395.2,0.0,0.0,0.0
gujarat,kutch,1999,132.9,0.0,0.0,0.0
gujarat,kutch,2000,235.2,0.0,0.0,0.0
gujarat,kutch,2001,360.90000000000003,0.0,0.0,0.0
gujarat,kutch,2002,135.8,0.0,0.0,0.0
gujarat,kutch,2003,655.6999999999999,0.0,0.0,0.0
gujarat,kutch,2004,293.0,0.0,0.0,0.0
gujarat,kutch,2005,305.0,0.0,0.0,0.0
gujarat,kutch,2006,571.0,0.0,0.0,0.0
gujarat,kutch,2007,560.0,0.0,0.0,0.0
gujarat,kutch,2008,298.5,0.0,0.0,0.0
gujarat,kutch,2009,497.79999999999995,0.0,0.0,0.0
gujarat,kutch,2012,250.9,0.0,0.0,0.0
gujarat,kutch,2013,643.4,0.0,0.0,0.0
gujarat,kutch,2014,288.09999999999997,0.0,0.0,0.0
gujarat,kutch,2015,477.59999999999997,0.0,0.0,0.0
gujarat,mehsana,1966,477.59999999999997,10.0,6.0,600.0
gujarat,mehsana,1967,599.0,11.0,7.0,636.36
gujarat,mehsana,1968,389.6,9.3,4.0,430.11
gujarat,mehsana,1969,336.5,8.2,5.5,670.73
gujarat,mehsana,1970,844.6,10.5,13.1,1247.62
gujarat,mehsana,1971,559.0,7.6,7.5,986.84
gujarat,mehsana,1972,305.6,7.6,3.7,486.84
gujarat,mehsana,1973,993.5999999999999,8.4,4.9,583.33
gujarat,mehsana,1974,218.7,7.1,2.6,366.2
gujarat,mehsana,1975,1478.7000000000003,5.3,7.3,1377.36
gujarat,mehsana,1976,934.6999999999999,7.3,8.0,1095.89
gujarat,mehsana,1977,1143.8999999999999,6.3,9.3,1476.19
gujarat,mehsana,1978,761.0999999999999,5.5,5.0,909.09
gujarat,mehsana,1979,561.6999999999999,4.6,3.7,804.35
gujarat,mehsana,1980,535.5000000000001,6.5,8.3,1276.92
gujarat,mehsana,1981,757.4000000000001,6.2,8.2,1322.58
gujarat,mehsana,1982,443.6,8.2,7.4,902.44
gujarat,mehsana,1983,803.8000000000001,8.5,9.4,1105.88
gujarat,mehsana,1984,665.8,8.7,12.4,1425.29
gujarat,mehsana,1985,395.6,6.0,7.0,1166.67
gujarat,mehsana,1986,266.9,7.0,6.0,857.14
gujarat,mehsana,1987,170.80000000000004,2.0,3.0,1500.0
gujarat,mehsana,1988,785.0999999999999,5.5,11.9,2163.64
gujarat,mehsana,1989,570.5999999999999,12.7,13.8,1086.61
gujarat,mehsana,1990,886.3,15.44,33.15,2147.31
gujarat,mehsana,1991,460.0,15.95,15.81,990.91
gujarat,mehsana,1992,516.0,16.36,23.71,1449.59
gujarat,mehsana,1993,687.0,17.76,25.52,1437.0
gujarat,mehsana,1994,1117.6999999999998,18.87,42.79,2267.62
gujarat,mehsana,1995,389.90000000000003,17.27,32.0,1852.39
gujarat,mehsana,1996,543.9,14.84,18.35,1236.22
gujarat,mehsana,1997,760.4999999999999,19.54,40.33,2063.29
gujarat,mehsana,1998,940.3,17.16,37.86,2206.91
gujarat,mehsana,1999,399.20000000000005,17.37,31.56,1816.83
gujarat,mehsana,2000,300.79999999999995,16.73,23.2,1386.77
gujarat,mehsana,2001,564.3000000000001,14.58,30.19,2070.57
gujarat,mehsana,2002,291.3,14.99,24.65,1644.94
gujarat,mehsana,2003,880.5000000000001,12.57,24.13,1919.66
gujarat,mehsana,2004,553.0,9.91,22.83,2303.37
gujarat,mehsana,2005,1220.0,10.22,25.12,2457.3
gujarat,mehsana,2006,1420.0,13.96,30.72,2200.24
gujarat,mehsana,2007,1119.0,14.78,35.99,2435.51
gujarat,mehsana,2008,594.7,11.15,23.13,2074.72
gujarat,mehsana,2009,448.3,10.55,24.8,2351.79
gujarat,mehsana,2012,454.7,2.83,6.52,2300.18
gujarat,mehsana,2013,901.1999999999999,9.06,19.61,2164.91
gujarat,mehsana,2014,766.8000000000001,10.29,25.99,2525.58
gujarat,mehsana,2015,670.5999999999999,11.58,26.32,2271.73
gujarat,panchmahal,1966,505.2,108.0,13.0,120.37
gujarat,panchmahal,1967,879.7,102.0,65.0,637.25
gujarat,panchmahal,1968,629.2,102.5,20.0,195.12
gujarat,panchmahal,1969,914.4000000000001,95.2,78.3,822.48
gujarat,panchmahal,1970,1088.2,102.3,94.2,920.82
gujarat,panchmahal,1971,685.5,107.7,95.9,890.44
gujarat,panchmahal,1972,525.9,107.3,26.7,248.84
gujarat,panchmahal,1973,1611.5000000000002,94.0,84.8,902.13
gujarat,panchmahal,1974,353.80000000000007,87.1,1.7,19.52
gujarat,panchmahal,1975,1079.6000000000001,87.7,89.1,1015.96
gujarat,panchmahal,1976,2120.1,88.7,111.0,1251.41
gujarat,panchmahal,1977,1509.1999999999998,98.3,96.6,982.71
gujarat,panchmahal,1978,1226.8999999999999,94.1,73.3,778.96
gujarat,panchmahal,1979,729.3000000000001,90.3,21.8,241.42
gujarat,panchmahal,1980,891.0999999999999,95.8,58.6,611.69
gujarat,panchmahal,1981,1063.5000000000002,97.6,94.8,971.31
gujarat,panchmahal,1982,569.0000000000001,94.2,11.5,122.08
gujarat,panchmahal,1983,1174.2,104.2,103.8,996.16
gujarat,panchmahal,1984,799.9,107.4,84.3,784.92
gujarat,panchmahal,1985,472.3,85.4,14.2,166.28
gujarat,panchmahal,1986,478.59999999999997,93.0,18.0,193.55
gujarat,panchmahal,1987,424.19999999999993,61.0,3.4,55.74
gujarat,panchmahal,1988,934.1,104.0,111.0,1067.31
gujarat,panchmahal,1989,994.1,114.0,73.7,646.49
gujarat,panchmahal,1990,1451.0,124.5,94.9,762.25
gujarat,panchmahal,1991,667.4,129.2,31.3,242.26
gujarat,panchmahal,1992,746.2,131.4,78.0,593.61
gujarat,panchmahal,1993,900.6999999999999,124.2,51.2,412.24
gujarat,panchmahal,1994,1480.8,135.0,128.0,948.15
gujarat,panchmahal,1995,627.8,129.1,79.8,618.13
gujarat,panchmahal,1996,1165.6,134.4,111.0,825.89
gujarat,panchmahal,1997,1145.9,137.3,163.7,1192.28
gujarat,panchmahal,1998,923.3,128.8,151.1,1173.14
gujarat,panchmahal,1999,410.59999999999997,118.6,28.0,236.09
gujarat,panchmahal,2000,396.20000000000005,114.5,7.5,65.5
gujarat,panchmahal,2001,563.9,112.8,23.5,208.33
gujarat,panchmahal,2002,581.0,112.6,35.1,311.72
gujarat,panchmahal,2003,1106.9,116.2,137.7,1185.03
gujarat,panchmahal,2004,955.0,119.5,92.2,771.55
gujarat,panchmahal,2005,875.0,117.4,102.3,871.38
gujarat,panchmahal,2006,1445.0,116.8,89.9,769.69
gujarat,panchmahal,2007,1016.0,117.7,122.6,1041.63
gujarat,panchmahal,2008,673.9,108.5,77.6,715.21
gujarat,panchmahal,2009,477.1,91.1,38.2,419.32
gujarat,panchmahal,2012,778.7,99.3,155.5,1565.96
gujarat,panchmahal,2013,1094.6000000000001,120.49,159.44,1323.26
gujarat,panchmahal,2014,780.0,110.17,105.99,962.05
gujarat,panchmahal,2015,479.90000000000003,105.67,93.59,885.67
gujarat,rajkot,1966,370.1,3.0,2.0,666.67
gujarat,rajkot,1967,610.9,3.0,2.0,666.67
gujarat,rajkot,1968,511.8,4.0,2.0,500.0
gujarat,rajkot,1969,399.7,5.8,4.0,689.66
gujarat,rajkot,1970,869.3999999999999,3.6,4.6,1277.78
gujarat,rajkot,1971,605.5999999999999,3.5,3.5,1000.0
gujarat,rajkot,1972,287.1,3.2,1.6,500.0
gujarat,rajkot,1973,318.0,1.9,1.9,1000.0
gujarat,rajkot,1974,187.5,0.7,0.3,428.57
gujarat,rajkot,1975,705.8,1.2,1.6,1333.33
gujarat,rajkot,1976,646.8000000000001,1.1,1.0,909.09
gujarat,rajkot,1977,625.9,1.3,1.1,846.15
gujarat,rajkot,1978,497.00000000000006,1.2,1.1,916.67
gujarat,rajkot,1979,914.4,1.4,1.1,785.71
gujarat,rajkot,1980,750.6999999999999,1.1,1.4,1272.73
gujarat,rajkot,1981,662.8,1.1,1.5,1363.64
gujarat,rajkot,1982,308.8,0.8,1.2,1500.0
gujarat,rajkot,1983,944.1999999999999,0.7,1.4,2000.0
gujarat,rajkot,1984,493.00000000000006,0.7,1.2,1714.29
gujarat,rajkot,1985,251.10000000000002,0.4,0.6,1500.0
gujarat,rajkot,1986,316.2,0.4,0.4,1000.0
gujarat,rajkot,1987,112.5,0.1,0.2,2000.0
gujarat,rajkot,1988,952.0,0.1,0.3,3000.0
gujarat,rajkot,1989,496.40000000000003,0.1,0.3,3000.0
gujarat,rajkot,1990,380.0,0.0,0.0,0.0
gujarat,rajkot,1991,340.0,0.0,0.0,0.0
gujarat,rajkot,1992,672.2,0.0,0.0,0.0
gujarat,rajkot,1993,407.80000000000007,0.0,0.0,0.0
gujarat,rajkot,1994,1025.0,0.0,0.0,0.0
gujarat,rajkot,1995,444.3,0.0,0.0,0.0
gujarat,rajkot,1996,520.9,0.0,0.1,0.0
gujarat,rajkot,1997,667.0,0.0,0.0,0.0
gujarat,rajkot,1998,581.5,0.0,0.0,0.0
gujarat,rajkot,1999,352.2,0.0,0.0,0.0
gujarat,rajkot,2000,296.90000000000003,0.0,0.0,0.0
gujarat,rajkot,2001,508.90000000000003,0.0,0.0,0.0
gujarat,rajkot,2002,341.40000000000003,0.0,0.0,0.0
gujarat,rajkot,2003,776.7,0.0,0.0,0.0
gujarat,rajkot,2004,558.0,0.0,0.0,0.0
gujarat,rajkot,2005,729.0,0.0,0.0,0.0
gujarat,rajkot,2006,843.0,0.0,0.0,0.0
gujarat,rajkot,2007,1047.0,0.0,0.0,0.0
gujarat,rajkot,2012,340.5,0.0,0.0,0.0
gujarat,rajkot,2013,1020.0000000000001,0.0,0.0,0.0
gujarat,rajkot,2014,497.5,0.0,0.0,0.0
gujarat,rajkot,2015,579.9,0.0,0.0,0.0
gujarat,sabarkantha,1966,505.2,24.0,3.0,125.0
gujarat,sabarkantha,1967,733.4,20.0,14.0,700.0
gujarat,sabarkantha,1968,571.6000000000001,22.7,10.0,440.53
gujarat,sabarkantha,1969,463.9,15.1,10.4,688.74
gujarat,sabarkantha,1970,1083.0,19.1,24.2,1267.02
gujarat,sabarkantha,1971,630.5,21.1,20.8,985.78
gujarat,sabarkantha,1972,486.8,19.0,5.5,289.47
gujarat,sabarkantha,1973,1484.9,16.3,16.6,1018.4
gujarat,sabarkantha,1974,257.9,15.3,5.6,366.01
gujarat,sabarkantha,1975,1131.8000000000002,14.4,20.2,1402.78
gujarat,sabarkantha,1976,1035.8,14.2,13.4,943.66
gujarat,sabarkantha,1977,1172.6000000000001,17.5,15.2,868.57
gujarat,sabarkantha,1978,872.8999999999999,16.2,14.6,901.23
gujarat,sabarkantha,1979,608.9,17.1,12.8,748.54
gujarat,sabarkantha,1980,748.1999999999999,20.0,12.1,605.0
gujarat,sabarkantha,1981,883.5,16.2,13.0,802.47
gujarat,sabarkantha,1982,502.09999999999997,16.5,8.7,527.27
gujarat,sabarkantha,1983,957.3,20.5,28.0,1365.85
gujarat,sabarkantha,1984,896.0,19.9,20.7,1040.2
gujarat,sabarkantha,1985,484.1,19.2,9.7,505.21
gujarat,sabarkantha,1986,417.8,16.0,10.0,625.0
gujarat,sabarkantha,1987,325.1,12.0,19.0,1583.33
gujarat,sabarkantha,1988,921.4,12.7,17.0,1338.58
gujarat,sabarkantha,1989,670.7,31.4,23.8,757.96
gujarat,sabarkantha,1990,970.0,17.1,26.3,1538.01
gujarat,sabarkantha,1991,798.0,19.7,13.5,685.28
gujarat,sabarkantha,1992,547.0,19.7,19.3,979.7
gujarat,sabarkantha,1993,689.0,21.8,23.6,1082.57
gujarat,sabarkantha,1994,1204.0,26.0,46.0,1769.23
gujarat,sabarkantha,1995,544.4,27.6,37.9,1373.19
gujarat,sabarkantha,1996,778.1999999999999,27.5,43.2,1570.91
gujarat,sabarkantha,1997,1236.3999999999999,31.6,61.6,1949.37
gujarat,sabarkantha,1998,1081.3,30.8,54.2,1759.74
gujarat,sabarkantha,1999,430.3,29.2,46.6,1595.89
gujarat,sabarkantha,2000,448.3,22.1,20.0,904.98
gujarat,sabarkantha,2001,548.9000000000001,21.5,32.2,1497.67
gujarat,sabarkantha,2002,372.50000000000006,14.9,19.2,1288.59
gujarat,sabarkantha,2003,876.5,6.5,10.9,1676.92
gujarat,sabarkantha,2004,732.0,9.7,16.8,1731.96
gujarat,sabarkantha,2005,1037.0,5.8,14.0,2413.79
gujarat,sabarkantha,2006,1721.0,8.1,14.5,1790.12
gujarat,sabarkantha,2007,1294.0,10.3,22.4,2174.76
gujarat,sabarkantha,2008,665.5,10.1,18.4,1821.78
gujarat,sabarkantha,2009,659.9,6.7,16.4,2447.76
gujarat,sabarkantha,2012,791.9,3.7,8.2,2216.22
gujarat,sabarkantha,2013,1111.1999999999998,1.68,3.56,2119.05
gujarat,sabarkantha,2014,915.9000000000001,5.89,10.15,1723.26
gujarat,sabarkantha,2015,727.5,4.73,12.67,2678.65
gujarat,surat,1966,1022.5,58.0,45.0,775.86
gujarat,surat,1967,974.7,58.0,49.0,844.83
gujarat,surat,1968,1253.1000000000001,55.3,52.0,940.33
gujarat,surat,1969,985.4,54.0,67.1,1242.59
gujarat,surat,1970,2196.2,54.1,68.7,1269.87
gujarat,surat,1971,1104.1999999999998,56.4,62.5,1108.16
gujarat,surat,1972,793.7,55.9,41.5,742.4
gujarat,surat,1973,1391.9,52.2,54.8,1049.81
gujarat,surat,1974,674.2,52.7,40.8,774.19
gujarat,surat,1975,1505.5000000000002,61.8,66.6,1077.67
gujarat,surat,1976,2538.2,55.0,57.3,1041.82
gujarat,surat,1977,1485.8999999999999,55.3,71.3,1289.33
gujarat,surat,1978,1102.7,61.1,75.8,1240.59
gujarat,surat,1979,1229.8,53.6,67.7,1263.06
gujarat,surat,1980,994.7,54.9,68.4,1245.9
gujarat,surat,1981,1638.9,51.0,93.4,1831.37
gujarat,surat,1982,879.8,52.7,73.9,1402.28
gujarat,surat,1983,1889.0,56.5,104.1,1842.48
gujarat,surat,1984,1049.8000000000002,59.3,95.9,1617.2
gujarat,surat,1985,776.9,52.7,66.3,1258.06
gujarat,surat,1986,829.7,60.0,83.0,1383.33
gujarat,surat,1987,552.1999999999999,51.0,69.0,1352.94
gujarat,surat,1988,2058.7999999999997,49.5,90.7,1832.32
gujarat,surat,1989,1033.8,65.6,115.8,1765.24
gujarat,surat,1990,948.5999999999999,72.3,140.4,1941.91
gujarat,surat,1991,737.9,76.8,151.1,1967.45
gujarat,surat,1992,2169.2000000000003,82.4,170.1,2064.32
gujarat,surat,1993,1179.1999999999998,78.1,144.6,1851.47
gujarat,surat,1994,1940.0,84.0,154.0,1833.33
gujarat,surat,1995,1064.1999999999998,89.3,202.0,2262.04
gujarat,surat,1996,1098.9,85.0,202.0,2376.47
gujarat,surat,1997,1139.0,97.7,183.8,1881.27
gujarat,surat,1998,1513.7,93.4,222.5,2382.23
gujarat,surat,1999,977.5000000000001,97.8,197.0,2014.31
gujarat,surat,2000,659.9999999999999,107.8,184.4,1710.58
gujarat,surat,2001,1386.3999999999999,112.7,227.0,2014.2
gujarat,surat,2002,1077.4,95.2,221.4,2325.63
gujarat,surat,2003,2096.5,80.0,154.8,1935.0
gujarat,surat,2004,1811.0,84.0,153.2,1823.81
gujarat,surat,2005,2305.0,72.0,141.9,1970.83
gujarat,surat,2006,2059.0,77.7,158.6,2041.18
gujarat,surat,2007,1555.0,88.4,176.6,1997.74
gujarat,surat,2008,1621.6999999999998,94.5,197.1,2085.71
gujarat,surat,2009,1291.6,90.9,201.1,2212.32
gujarat,surat,2012,816.9000000000001,95.3,233.3,2448.06
gujarat,surat,2013,1957.5,110.55,268.87,2432.11
gujarat,surat,2014,838.1999999999999,100.68,241.43,2397.99
gujarat,surat,2015,884.8000000000001,104.13,227.2,2181.89
gujarat,surendranagar,1966,512.1,1.0,0.3,300.0
gujarat,surendranagar,1967,550.5,1.0,1.0,1000.0
gujarat,surendranagar,1968,294.90000000000003,0.7,0.9,1285.71
gujarat,surendranagar,1969,196.5,0.1,0.1,1000.0
gujarat,surendranagar,1970,991.8,0.7,0.9,1285.71
gujarat,surendranagar,1971,478.00000000000006,0.2,0.2,1000.0
gujarat,surendranagar,1972,224.2,0.1,0.0,0.0
gujarat,surendranagar,1973,484.09999999999997,0.2,0.2,1000.0
gujarat,surendranagar,1974,160.89999999999998,0.1,0.0,0.0
gujarat,surendranagar,1975,760.6,0.2,0.3,1500.0
gujarat,surendranagar,1976,710.3000000000001,0.4,0.4,1000.0
gujarat,surendranagar,1977,536.9000000000001,0.3,0.3,1000.0
gujarat,surendranagar,1978,427.50000000000006,0.2,0.2,1000.0
gujarat,surendranagar,1979,697.8000000000001,0.4,0.2,500.0
gujarat,surendranagar,1980,542.4,0.5,0.6,1200.0
gujarat,surendranagar,1981,664.6,0.8,1.1,1375.0
gujarat,surendranagar,1982,292.8,0.4,0.6,1500.0
gujarat,surendranagar,1983,652.5,1.8,3.5,1944.44
gujarat,surendranagar,1984,455.0,1.1,1.9,1727.27
gujarat,surendranagar,1985,373.0,0.8,1.2,1500.0
gujarat,surendranagar,1986,257.90000000000003,0.2,0.2,1000.0
gujarat,surendranagar,1987,132.5,3.0,5.0,1666.67
gujarat,surendranagar,1988,620.0,0.5,0.9,1800.0
gujarat,surendranagar,1989,483.5,0.5,0.9,1800.0
gujarat,surendranagar,1990,583.0,0.4,0.8,2000.0
gujarat,surendranagar,1991,202.0,0.5,0.8,1600.0
gujarat,surendranagar,1992,492.0,0.2,0.4,2000.0
gujarat,surendranagar,1993,338.0,0.5,1.0,2000.0
gujarat,surendranagar,1994,619.5,1.0,2.0,2000.0
gujarat,surendranagar,1995,358.00000000000006,0.8,1.5,1875.0
gujarat,surendranagar,1996,399.0,0.4,0.7,1750.0
gujarat,surendranagar,1997,855.7,0.7,1.3,1857.14
gujarat,surendranagar,1998,488.8,0.1,0.2,2000.0
gujarat,surendranagar,1999,322.4,0.8,1.5,1875.0
gujarat,surendranagar,2000,323.8,0.7,0.7,1000.0
gujarat,surendranagar,2001,595.8,0.7,0.9,1285.71
gujarat,surendranagar,2002,319.0,0.5,0.7,1400.0
gujarat,surendranagar,2003,515.5,0.2,0.3,1500.0
gujarat,surendranagar,2004,608.0,0.0,0.0,0.0
gujarat,surendranagar,2005,967.0,0.5,1.1,2200.0
gujarat,surendranagar,2006,652.0,0.5,0.9,1800.0
gujarat,surendranagar,2007,840.0,0.8,1.5,1875.0
gujarat,surendranagar,2008,727.1,0.9,1.0,1111.11
gujarat,surendranagar,2009,279.4,0.6,0.6,1000.0
gujarat,surendranagar,2012,330.70000000000005,0.2,0.4,2000.0
gujarat,surendranagar,2013,665.1999999999999,0.23,0.36,1565.22
gujarat,surendranagar,2014,526.0999999999999,0.0,0.0,0.0
gujarat,surendranagar,2015,371.8,0.66,1.66,2515.15
rajasthan,ajmer,1966,392.9,0.1,0.1,1000.0
rajasthan,ajmer,1967,418.99999999999994,0.1,0.1,1000.0
rajasthan,ajmer,1968,304.40000000000003,0.1,0.1,1000.0
rajasthan,ajmer,1969,336.8,0.1,0.1,1000.0
rajasthan,ajmer,1970,523.4,0.1,0.1,1000.0
rajasthan,ajmer,1971,455.90000000000003,0.1,0.0,0.0
rajasthan,ajmer,1972,215.59999999999997,0.1,0.0,0.0
rajasthan,ajmer,1973,618.5999999999999,0.1,0.0,0.0
rajasthan,ajmer,1974,384.8,0.1,0.0,0.0
rajasthan,ajmer,1975,811.4000000000001,0.2,0.0,0.0
rajasthan,ajmer,1976,776.3000000000001,0.3,0.5,1666.67
rajasthan,ajmer,1977,498.50000000000006,0.3,0.4,1333.33
rajasthan,ajmer,1978,452.6,0.3,0.4,1333.33
rajasthan,ajmer,1979,453.40000000000003,0.3,0.1,333.33
rajasthan,ajmer,1980,384.5,0.2,0.2,1000.0
rajasthan,ajmer,1981,382.2,0.1,0.1,1000.0
rajasthan,ajmer,1982,401.6,0.1,0.1,1000.0
rajasthan,ajmer,1983,692.2,0.2,0.3,1500.0
rajasthan,ajmer,1984,387.2,0.1,0.1,1000.0
rajasthan,ajmer,1985,298.8,0.0,0.0,0.0
rajasthan,ajmer,1986,260.0,0.0,0.0,0.0
rajasthan,ajmer,1987,189.7,0.0,1.0,0.0
rajasthan,ajmer,1988,416.4,0.0,0.0,0.0
rajasthan,ajmer,1989,338.99999999999994,0.0,0.0,0.0
rajasthan,ajmer,1990,784.9,0.04,0.05,1250.0
rajasthan,ajmer,1991,420.3,0.05,0.04,800.0
rajasthan,ajmer,1992,622.8,0.13,0.16,1230.77
rajasthan,ajmer,1993,534.1,0.02,0.02,1000.0
rajasthan,ajmer,1994,512.0,0.11,0.22,2000.0
rajasthan,ajmer,1995,736.0,0.12,0.1,833.33
rajasthan,ajmer,1996,744.0,0.05,0.06,1200.0
rajasthan,ajmer,1997,576.3,0.06,0.07,1166.67
rajasthan,ajmer,1998,475.29999999999995,0.03,0.03,1000.0
rajasthan,ajmer,1999,349.9,0.07,0.09,1285.71
rajasthan,ajmer,2000,349.1,0.03,0.03,1000.0
rajasthan,ajmer,2001,483.79999999999995,0.05,0.06,1200.0
rajasthan,ajmer,2002,145.3,0.0,0.0,0.0
rajasthan,ajmer,2003,432.8,0.03,0.04,1333.33
